station,latitude,longitude,numDocks,timestamp,year,month,day,hour,weekday,weekhour,isHoliday,windMaxSpeed.m.s,windMeanSpeed.m.s,windDirection.grades,temperature.C,relHumidity.HR,airPressure.mb,precipitation.l.m2,bikes_3h_ago,full_profile_3h_diff_bikes,full_profile_bikes,short_profile_3h_diff_bikes,short_profile_bikes,Id
110,39.48075,-0.336789,30,1405058400.0,2014,7,11,8,Friday,103,0,8.0,1.6,202.5,21.4,46.0,1016.9,0.0,16.0,11.1401165347405,11.141067208880598,11.148588410104,11.2184249628529,201495
106,39.476713,-0.341369,25,1403704800.0,2014,6,25,16,Wednesday,63,0,5.3,1.8,198.0,23.7,57.0,999.0,0.0,12.0,10.4639128970704,10.4636705380688,8.77361563517915,8.71498371335505,201496
106,39.476713,-0.341369,25,1404658800.0,2014,7,6,17,Sunday,160,0,25.7,8.0,180.0,34.7,20.0,1008.4,0.0,6.0,10.442072664933901,10.4413423264042,9.180487804878052,9.175609756097561,201497
110,39.48075,-0.336789,30,1406192400.0,2014,7,24,11,Thursday,82,0,0.0,0.0,146.3,26.2,68.7,1008.1,0.0,18.0,11.1933862862701,11.195386776145199,13.851411589896,13.8677563150074,201498
7,39.474715,-0.37932,20,1403517600.0,2014,6,23,12,Monday,11,0,4.5,1.1,85.0,23.8,70.0,1005.0,0.0,1.0,5.26283494708399,5.26309865496089,5.80944625407166,5.781758957654718,201499
106,39.476713,-0.341369,25,1406404800.0,2014,7,26,22,Saturday,141,0,20.9,11.3,67.5,25.3,81.0,1011.8,0.0,13.0,10.502854373115,10.5034189414742,11.533432392273399,11.554234769688001,201500
7,39.474715,-0.37932,20,1406109600.0,2014,7,23,12,Wednesday,59,0,16.1,6.4,337.5,28.1,62.0,1009.1,0.0,6.0,5.24118156243237,5.241873546433009,4.71619613670134,4.69687964338782,201501
8,39.474324,-0.375151,23,1402477200.0,2014,6,11,11,Wednesday,58,0,4.2,1.4,126.0,28.0,32.0,1009.0,0.0,6.0,5.343347639484981,5.34565217391304,6.275244299674269,6.33061889250814,201502
7,39.474715,-0.37932,20,1405677600.0,2014,7,18,12,Friday,107,0,17.7,8.0,45.0,26.8,69.0,1013.1,0.0,2.0,5.24368329340013,5.2447601938047805,5.093610698365531,5.10401188707281,201503
110,39.48075,-0.336789,30,1406606400.0,2014,7,29,6,Tuesday,29,0,3.2,0.0,157.5,23.7,87.0,1007.9,0.0,27.0,11.236709268607,11.2383099801364,13.888558692421999,13.962852897474,201504
110,39.48075,-0.336789,30,1404014400.0,2014,6,29,6,Sunday,149,0,3.5,1.1,85.0,17.5,85.0,1000.0,0.0,17.0,11.120433471120501,11.1210141285531,9.1628664495114,9.22638436482085,201505
8,39.474324,-0.375151,23,1405501200.0,2014,7,16,11,Wednesday,58,0,4.8,1.6,0.0,25.2,77.0,1017.5,0.0,9.0,5.38711438711439,5.388591703056768,6.30163447251114,6.28826151560178,201506
7,39.474715,-0.37932,20,1402563600.0,2014,6,12,11,Thursday,82,0,6.5,3.8,143.0,29.1,31.0,1009.0,0.0,4.0,5.24235670609749,5.2426873857404015,5.07817589576547,5.09120521172638,201507
110,39.48075,-0.336789,30,1406750400.0,2014,7,30,22,Wednesday,69,0,19.3,8.0,67.5,24.7,76.0,1014.3,0.0,21.0,11.2643875254528,11.265280977125402,14.3848439821694,14.421991084695401,201508
8,39.474324,-0.375151,23,1405321200.0,2014,7,14,9,Monday,8,0,4.8,1.6,157.5,23.5,80.0,1014.1,0.0,1.0,5.3852723788666905,5.385823754789269,6.31797919762259,6.343239227340269,201509
8,39.474324,-0.375151,23,1404187200.0,2014,7,1,6,Tuesday,29,0,1.6,0.0,247.5,21.1,88.0,1001.3,0.0,0.0,5.37013927576602,5.36897800055695,6.55048859934853,6.55048859934853,201510
110,39.48075,-0.336789,30,1401980400.0,2014,6,5,17,Thursday,88,0,6.0,1.9,131.0,21.9,67.0,1000.0,0.0,14.0,11.1701540584042,11.170507442101,8.071322436849929,8.04309063893016,201511
7,39.474715,-0.37932,20,1404759600.0,2014,7,7,21,Monday,20,0,11.3,4.8,337.5,23.5,65.0,1015.8,0.0,11.0,5.23827930863107,5.23970409627912,5.25786163522013,5.28325508607199,201512
106,39.476713,-0.341369,25,1404712800.0,2014,7,7,8,Monday,7,0,9.7,3.2,247.5,23.6,75.0,1011.9,0.0,1.0,10.4371201237706,10.435839363641401,9.08828250401284,9.052715654952081,201513
7,39.474715,-0.37932,20,1402797600.0,2014,6,15,4,Sunday,147,0,6.5,3.2,316.0,21.6,62.0,1000.0,0.0,11.0,5.24100432703257,5.24133416813706,4.76058631921824,4.70521172638436,201514
7,39.474715,-0.37932,20,1403283600.0,2014,6,20,19,Friday,114,0,4.2,1.0,67.0,24.2,62.0,1001.0,0.0,9.0,5.2508616306006,5.25293718933574,5.33876221498371,5.40390879478827,201515
7,39.474715,-0.37932,20,1403481600.0,2014,6,23,2,Monday,1,0,2.6,1.1,123.0,16.4,87.0,1004.0,0.0,1.0,5.26534865382449,5.26499239822062,5.895765472312701,5.871335504885991,201516
106,39.476713,-0.341369,25,1405054800.0,2014,7,11,7,Friday,102,0,4.8,1.6,202.5,19.8,55.0,1016.6,0.0,6.0,10.4198867696367,10.4196615012639,8.99702823179792,9.031203566121839,201517
110,39.48075,-0.336789,30,1406804400.0,2014,7,31,13,Thursday,84,0,14.5,8.0,0.0,28.4,61.0,1013.5,0.0,19.0,11.2696364512502,11.2707418905899,14.517087667162,14.5586924219911,201518
110,39.48075,-0.336789,30,1405904400.0,2014,7,21,3,Monday,2,0,1.6,0.0,202.5,24.8,69.0,1014.5,0.0,20.0,11.1706734682802,11.171712239583302,13.2555720653789,13.304606240713198,201519
7,39.474715,-0.37932,20,1402743600.0,2014,6,14,13,Saturday,132,0,8.7,2.3,163.0,28.8,40.0,1000.0,0.0,7.0,5.24132429198245,5.24182522501994,4.91368078175896,4.86319218241042,201520
8,39.474324,-0.375151,23,1405951200.0,2014,7,21,16,Monday,15,0,30.6,14.5,0.0,27.7,45.0,1013.7,0.0,1.0,5.3863340563991295,5.38519924098672,5.73997028231798,5.71322436849926,201521
8,39.474324,-0.375151,23,1403701200.0,2014,6,25,15,Wednesday,62,0,5.0,2.4,169.0,23.3,56.0,1000.0,0.0,18.0,5.3706988492843095,5.37087542087542,6.754071661237791,6.7459283387622095,201522
110,39.48075,-0.336789,30,1402880400.0,2014,6,16,3,Monday,2,0,4.5,1.3,12.0,19.3,78.0,1002.0,0.0,7.0,11.1201455620629,11.119031377899,8.11237785016287,8.12214983713355,201523
8,39.474324,-0.375151,23,1404349200.0,2014,7,3,3,Thursday,74,0,32.2,14.5,67.5,22.4,89.0,1016.1,0.0,1.0,5.37343706585163,5.37222222222222,6.5781758957654715,6.5781758957654715,201524
106,39.476713,-0.341369,25,1401688800.0,2014,6,2,8,Monday,7,0,8.9,3.9,315.0,17.3,62.0,1006.0,0.0,4.0,10.5100190564185,10.5094099988454,7.789004457652299,7.7548291233283795,201525
8,39.474324,-0.375151,23,1403017200.0,2014,6,17,17,Tuesday,40,0,3.7,1.1,121.0,25.1,58.0,1000.0,0.0,8.0,5.35563120567376,5.35473624503687,6.242671009771991,6.23778501628664,201526
110,39.48075,-0.336789,30,1404266400.0,2014,7,2,4,Wednesday,51,0,4.8,1.6,135.0,21.8,80.0,999.7,0.0,10.0,11.143556643667901,11.142960449463198,10.394136807817599,10.442996742671,201527
106,39.476713,-0.341369,25,1404082800.0,2014,6,30,1,Monday,168,0,3.9,1.4,26.0,19.2,81.0,1006.0,0.0,11.0,10.4625341739664,10.462516733601099,9.09934853420195,9.086319218241039,201528
8,39.474324,-0.375151,23,1402333200.0,2014,6,9,19,Monday,18,0,,,,,,,,7.0,5.34355863331998,5.34323319027182,6.10122699386503,6.1217257318952205,201529
7,39.474715,-0.37932,20,1405965600.0,2014,7,21,20,Monday,19,0,20.9,9.7,0.0,27.2,53.0,1013.6,0.0,8.0,5.24240945564953,5.2432110141471115,4.735512630014862,4.75482912332838,201530
110,39.48075,-0.336789,30,1404374400.0,2014,7,3,10,Thursday,81,0,32.2,16.1,67.5,22.8,90.0,1016.6,0.2,17.0,11.148094656149304,11.147831398900399,10.614006514658,10.6188925081433,201531
110,39.48075,-0.336789,30,1402016400.0,2014,6,6,3,Friday,98,0,1.4,0.3,191.0,17.2,83.0,1002.0,0.0,0.0,11.1677007928301,11.165355235196099,7.96731054977712,7.962852897474001,201532
7,39.474715,-0.37932,20,1404597600.0,2014,7,6,0,Sunday,143,0,16.1,11.3,67.5,25.1,66.0,1012.5,0.0,4.0,5.2440212577502185,5.24423044994189,5.39349593495935,5.39186991869919,201533
106,39.476713,-0.341369,25,1402804800.0,2014,6,15,6,Sunday,149,0,8.8,2.7,268.0,22.4,39.0,1001.0,0.0,5.0,10.4770036429872,10.475957434701,7.93322475570033,7.94462540716612,201534
106,39.476713,-0.341369,25,1402138800.0,2014,6,7,13,Saturday,132,0,5.6,1.2,183.0,25.9,54.0,1002.0,0.0,15.0,10.4933776732985,10.4940387481371,7.61458333333333,7.63095238095238,201535
7,39.474715,-0.37932,20,1403895600.0,2014,6,27,21,Friday,116,0,11.9,6.4,32.0,23.6,67.0,1003.0,0.0,0.0,5.25866024959427,5.25869978740069,5.80456026058632,5.78338762214984,201536
8,39.474324,-0.375151,23,1405447200.0,2014,7,15,20,Tuesday,43,0,20.9,11.3,22.5,25.4,76.0,1015.8,0.0,10.0,5.389234972677599,5.389456432668671,6.28083209509658,6.3075780089153,201537
106,39.476713,-0.341369,25,1405630800.0,2014,7,17,23,Thursday,94,0,20.9,12.9,67.5,24.8,81.0,1015.0,0.0,8.0,10.4793766686645,10.478755855757699,10.9687964338782,10.988112927191699,201538
8,39.474324,-0.375151,23,1404907200.0,2014,7,9,14,Wednesday,61,0,16.1,6.4,337.5,25.8,57.0,1016.1,0.0,17.0,5.38479338842975,5.384962820159742,6.417533432392268,6.378900445765232,201539
106,39.476713,-0.341369,25,1403326800.0,2014,6,21,7,Saturday,126,0,1.3,0.1,265.0,21.6,54.0,1001.0,0.0,7.0,10.4602269519562,10.4600970764195,7.97068403908795,8.01302931596091,201540
8,39.474324,-0.375151,23,1405753200.0,2014,7,19,9,Saturday,128,0,3.2,0.0,225.0,24.7,74.0,1009.4,0.0,0.0,5.38607560511286,5.38575312669929,6.0891530460624095,6.09955423476969,201541
8,39.474324,-0.375151,23,1403431200.0,2014,6,22,12,Sunday,155,0,6.7,2.9,130.0,23.9,70.0,1003.0,0.0,8.0,5.36696730552424,5.36866723020569,6.7605863192182385,6.8078175895765485,201542
7,39.474715,-0.37932,20,1403967600.0,2014,6,28,17,Saturday,136,0,5.3,1.7,57.0,27.9,58.0,998.0,0.0,4.0,5.2560791547878605,5.25678998546999,5.6742671009772,5.63517915309446,201543
110,39.48075,-0.336789,30,1406768400.0,2014,7,31,3,Thursday,74,0,4.8,1.6,157.5,23.1,80.0,1014.3,0.0,19.0,11.266513097980402,11.267352185089994,14.445765230311999,14.481426448736999,201544
106,39.476713,-0.341369,25,1401760800.0,2014,6,3,4,Tuesday,27,0,3.0,0.6,295.0,17.1,67.0,1005.0,0.0,0.0,10.506950452788802,10.5053050397878,7.53640416047548,7.53491827637444,201545
8,39.474324,-0.375151,23,1403269200.0,2014,6,20,15,Friday,110,0,6.6,1.7,160.0,27.3,35.0,1002.0,0.0,17.0,5.35976264481492,5.36067796610169,6.3485342019544015,6.35504885993485,201546
7,39.474715,-0.37932,20,1403247600.0,2014,6,20,9,Friday,104,0,1.6,0.3,183.0,24.2,55.0,1004.0,0.0,0.0,5.2498162699983,5.24974567650051,5.3029315960912005,5.30456026058632,201547
8,39.474324,-0.375151,23,1405087200.0,2014,7,11,16,Friday,111,0,20.9,11.3,0.0,24.8,56.0,1014.7,0.0,18.0,5.38467032967033,5.38434496017578,6.3150074294205,6.30163447251114,201548
106,39.476713,-0.341369,25,1404604800.0,2014,7,6,2,Sunday,145,0,12.9,4.8,67.5,24.5,65.0,1011.8,0.0,5.0,10.448085012176199,10.447075748353901,9.183739837398367,9.180487804878052,201549
106,39.476713,-0.341369,25,1405594800.0,2014,7,17,13,Thursday,84,0,17.7,8.0,337.5,28.6,62.0,1016.4,0.0,10.0,10.480074142724698,10.480542838456499,11.025260029717698,10.998514115899,201550
110,39.48075,-0.336789,30,1402718400.0,2014,6,14,6,Saturday,125,0,1.7,0.1,301.0,24.1,43.0,1002.0,0.0,0.0,11.1318549766275,11.129708782128,7.96579804560261,7.96579804560261,201551
7,39.474715,-0.37932,20,1403175600.0,2014,6,19,13,Thursday,84,0,8.2,3.1,138.0,25.2,56.0,1005.0,0.0,8.0,5.248967117550509,5.250707253592849,5.21009771986971,5.24755700325733,201552
7,39.474715,-0.37932,20,1401699600.0,2014,6,2,11,Monday,10,0,4.5,1.6,124.0,24.4,35.0,1006.0,0.0,1.0,5.24096315971821,5.2418172371991,4.64041604754829,4.63744427934621,201553
110,39.48075,-0.336789,30,1403204400.0,2014,6,19,21,Thursday,92,0,2.6,0.7,66.0,21.3,73.0,1005.0,0.0,9.0,11.105391186287301,11.1030991969234,7.80130293159609,7.724755700325731,201554
8,39.474324,-0.375151,23,1403827200.0,2014,6,27,2,Friday,97,0,1.9,0.3,313.0,20.1,78.0,1004.0,0.0,2.0,5.37310924369748,5.371884626155139,6.8127035830618885,6.8127035830618885,201555
110,39.48075,-0.336789,30,1406228400.0,2014,7,24,21,Thursday,92,0,22.5,11.3,45.0,25.4,81.0,1007.4,0.0,17.0,11.200032402657001,11.2003563330094,13.882615156017804,13.8751857355126,201556
106,39.476713,-0.341369,25,1403686800.0,2014,6,25,11,Wednesday,58,0,8.5,2.3,360.0,25.2,45.0,1000.0,0.0,2.0,10.463369449278598,10.4639128970704,8.833876221498366,8.807817589576551,201557
110,39.48075,-0.336789,30,1404752400.0,2014,7,7,19,Monday,18,0,16.1,8.0,67.5,24.1,62.0,1014.7,0.0,0.0,11.139614513724,11.1374227031802,11.1892744479495,11.138147566719,201558
7,39.474715,-0.37932,20,1404507600.0,2014,7,4,23,Friday,118,0,14.5,9.7,67.5,25.4,68.0,1015.2,0.0,6.0,5.24624424857254,5.24772777654622,5.4650406504065,5.47642276422764,201559
8,39.474324,-0.375151,23,1404943200.0,2014,7,10,0,Thursday,71,0,11.3,4.8,67.5,23.2,69.0,1017.2,0.0,2.0,5.38386563876652,5.3826589595375705,6.35512630014859,6.352154531946511,201560
8,39.474324,-0.375151,23,1404727200.0,2014,7,7,12,Monday,11,0,19.3,9.7,337.5,26.7,60.0,1012.0,0.0,18.0,5.38259668508287,5.38436895885115,6.47049441786284,6.52539682539683,201561
106,39.476713,-0.341369,25,1405846800.0,2014,7,20,11,Sunday,154,0,24.1,8.0,157.5,28.2,37.0,1010.7,0.0,9.0,10.471894856894599,10.471712455206902,10.7622585438336,10.7280832095097,201562
110,39.48075,-0.336789,30,1406120400.0,2014,7,23,15,Wednesday,62,0,19.3,9.7,337.5,27.4,66.0,1007.3,0.0,20.0,11.189754962946902,11.190244430023801,13.888558692421999,13.8677563150074,201563
106,39.476713,-0.341369,25,1402786800.0,2014,6,15,1,Sunday,144,0,3.0,0.7,338.0,23.9,55.0,999.0,0.0,6.0,10.4781643227239,10.4777436247723,7.88436482084691,7.91693811074919,201564
106,39.476713,-0.341369,25,1404820800.0,2014,7,8,14,Tuesday,37,0,19.3,8.0,0.0,26.6,54.0,1017.2,0.0,11.0,10.427018976169501,10.4269563778746,8.8698315467075,8.870426829268288,201565
110,39.48075,-0.336789,30,1402304400.0,2014,6,9,11,Monday,10,0,,,,,,,,1.0,11.1378126251932,11.137396280400601,7.93636363636364,7.89802130898021,201566
7,39.474715,-0.37932,20,1403643600.0,2014,6,24,23,Tuesday,46,0,6.1,3.2,243.0,18.5,71.0,1000.0,0.0,10.0,5.25810438788696,5.25971691754662,5.59934853420195,5.65472312703583,201567
110,39.48075,-0.336789,30,1402988400.0,2014,6,17,9,Tuesday,32,0,1.9,0.1,312.0,23.8,56.0,1003.0,0.0,2.0,11.114832264290197,11.1142889569856,8.01628664495114,8.00488599348534,201568
7,39.474715,-0.37932,20,1404381600.0,2014,7,3,12,Thursday,83,0,40.2,22.5,67.5,22.5,89.0,1017.0,0.2,3.0,5.247722728282599,5.247820534177361,5.485342019543968,5.46254071661238,201569
110,39.48075,-0.336789,30,1402970400.0,2014,6,17,4,Tuesday,27,0,6.7,2.4,321.0,18.8,70.0,1002.0,0.0,0.0,11.1178741766977,11.115570187886698,8.0228013029316,8.01791530944625,201570
110,39.48075,-0.336789,30,1406336400.0,2014,7,26,3,Saturday,122,0,12.9,8.0,67.5,24.2,86.0,1010.3,0.0,12.0,11.2093600043134,11.209087968952101,13.809806835066901,13.800891530460598,201571
110,39.48075,-0.336789,30,1405598400.0,2014,7,17,14,Thursday,85,0,19.3,9.7,0.0,28.4,60.0,1015.9,0.0,14.0,11.1419692508996,11.141876056031,12.1248142644874,12.105497771173804,201572
7,39.474715,-0.37932,20,1405947600.0,2014,7,21,15,Monday,14,0,25.7,14.5,337.5,27.7,50.0,1014.0,0.0,6.0,5.24236672270731,5.24273476469313,4.705794947994058,4.71619613670134,201573
110,39.48075,-0.336789,30,1405238400.0,2014,7,13,10,Sunday,153,0,3.2,0.0,337.5,25.8,67.0,1015.8,0.0,10.0,11.1389650257647,11.138378911601901,11.5319465081724,11.545319465081699,201574
110,39.48075,-0.336789,30,1404050400.0,2014,6,29,16,Sunday,159,0,11.5,5.3,127.0,24.9,50.0,1003.0,0.0,17.0,11.123715944618098,11.1242953619468,9.374592833876221,9.43811074918567,201575
106,39.476713,-0.341369,25,1405792800.0,2014,7,19,20,Saturday,139,0,8.0,3.2,337.5,29.9,48.0,1006.1,0.0,8.0,10.4730949016197,10.4729663641798,10.821693907875199,10.786032689450199,201576
8,39.474324,-0.375151,23,1405969200.0,2014,7,21,21,Monday,20,0,14.5,4.8,337.5,26.4,56.0,1014.0,0.0,4.0,5.38519924098672,5.3857994579945805,5.7147102526003,5.76225854383358,201577
7,39.474715,-0.37932,20,1404237600.0,2014,7,1,20,Tuesday,43,0,37.0,22.5,67.5,24.1,78.0,997.7,0.0,2.0,5.246826987307951,5.24709221436919,5.27687296416938,5.27035830618892,201578
8,39.474324,-0.375151,23,1402405200.0,2014,6,10,15,Tuesday,38,0,,,,,,,,7.0,5.34355863331998,5.34323319027182,6.17879746835443,6.14944356120827,201579
8,39.474324,-0.375151,23,1403395200.0,2014,6,22,2,Sunday,145,0,0.8,0.1,289.0,19.9,80.0,1002.0,0.0,5.0,5.36897913141568,5.36814209190866,6.7671009771987,6.754071661237791,201580
106,39.476713,-0.341369,25,1401994800.0,2014,6,5,21,Thursday,92,0,2.8,0.9,66.0,18.0,81.0,1001.0,0.0,24.0,10.5035628088725,10.505084161544199,7.71025260029718,7.69687964338782,201581
7,39.474715,-0.37932,20,1404165600.0,2014,7,1,0,Tuesday,23,0,27.4,14.5,67.5,22.8,83.0,1002.8,0.0,8.0,5.2508359340169415,5.2507660593905,5.38436482084691,5.35667752442997,201582
110,39.48075,-0.336789,30,1402916400.0,2014,6,16,13,Monday,12,0,10.6,4.0,131.0,23.6,57.0,1001.0,0.0,18.0,11.120588736716499,11.1213498466083,8.140065146579799,8.086319218241039,201583
106,39.476713,-0.341369,25,1406746800.0,2014,7,30,21,Wednesday,68,0,22.5,11.3,45.0,25.0,74.0,1013.3,0.0,11.0,10.511439747093199,10.5108206556675,11.6017830609212,11.545319465081699,201584
110,39.48075,-0.336789,30,1402376400.0,2014,6,10,7,Tuesday,30,0,,,,,,,,1.0,11.1378126251932,11.137396280400601,7.934375,7.962323390894822,201585
7,39.474715,-0.37932,20,1405641600.0,2014,7,18,2,Friday,97,0,8.0,3.2,67.5,24.4,81.0,1014.6,0.0,2.0,5.24577748719625,5.24560161228825,5.09509658246657,5.08469539375929,201586
110,39.48075,-0.336789,30,1402682400.0,2014,6,13,20,Friday,115,0,1.5,0.7,15.0,29.2,33.0,1003.0,0.0,7.0,11.137462924937301,11.1358841306951,8.034201954397389,7.98208469055375,201587
8,39.474324,-0.375151,23,1403647200.0,2014,6,25,0,Wednesday,47,0,6.7,3.1,259.0,18.4,70.0,1000.0,0.0,3.0,5.3676404494382,5.36658242066835,6.63029315960912,6.63192182410423,201588
8,39.474324,-0.375151,23,1403287200.0,2014,6,20,20,Friday,115,0,3.3,1.1,62.0,22.9,67.0,1001.0,0.0,3.0,5.360621468926549,5.360463146003951,6.358306188925082,6.387622149837131,201589
7,39.474715,-0.37932,20,1403085600.0,2014,6,18,12,Wednesday,59,0,8.6,1.9,154.0,23.9,65.0,1004.0,0.0,7.0,5.2515302652459805,5.25338546093263,5.2491856677524416,5.28501628664495,201590
110,39.48075,-0.336789,30,1402448400.0,2014,6,11,3,Wednesday,50,0,,,,,,,,1.0,11.1378126251932,11.137396280400601,7.932258064516129,7.970826580226902,201591
110,39.48075,-0.336789,30,1405976400.0,2014,7,21,23,Monday,22,0,14.5,4.8,67.5,25.1,64.0,1014.9,0.0,17.0,11.184474440288401,11.1849122046391,13.457652303120401,13.4933135215453,201592
8,39.474324,-0.375151,23,1403503200.0,2014,6,23,8,Monday,7,0,1.5,0.3,22.0,22.0,73.0,1005.0,0.0,0.0,5.370495495495501,5.36960315226569,6.731270358306191,6.705211726384361,201593
110,39.48075,-0.336789,30,1401782400.0,2014,6,3,10,Tuesday,33,0,1.7,0.2,201.0,22.6,38.0,1005.0,0.0,10.0,11.171270399630899,11.1728928859679,8.120356612184251,8.13224368499257,201594
110,39.48075,-0.336789,30,1404554400.0,2014,7,5,12,Saturday,131,0,6.4,1.6,247.5,32.4,32.0,1014.9,0.0,10.0,11.144859295368901,11.1443761422163,10.764227642276401,10.803252032520303,201595
7,39.474715,-0.37932,20,1404813600.0,2014,7,8,12,Tuesday,35,0,14.5,8.0,337.5,25.7,59.0,1018.2,0.0,6.0,5.23786139924961,5.23911964256164,5.2457757296467,5.26605504587156,201596
8,39.474324,-0.375151,23,1405861200.0,2014,7,20,15,Sunday,158,0,25.7,12.9,202.5,31.8,25.0,1009.1,0.0,3.0,5.3879446103719815,5.387187839305098,5.90490341753343,5.843982169390791,201597
106,39.476713,-0.341369,25,1402264800.0,2014,6,9,0,Monday,167,0,,,,,,,,8.0,10.4852074391989,10.4853807861761,7.71982116244411,7.72005988023952,201598
110,39.48075,-0.336789,30,1404500400.0,2014,7,4,21,Friday,116,0,4.8,1.6,22.5,30.4,35.0,1013.5,0.0,14.0,11.146365803625901,11.1457155525995,10.561889250814303,10.5918699186992,201599
106,39.476713,-0.341369,25,1401958800.0,2014,6,5,11,Thursday,82,0,6.5,1.6,117.0,21.6,63.0,1003.0,0.0,8.0,10.4968376264949,10.498764154739302,7.62852897473997,7.62704309063893,201600
7,39.474715,-0.37932,20,1402779600.0,2014,6,14,23,Saturday,142,0,6.3,3.4,31.0,23.1,74.0,999.0,0.0,1.0,5.239763084458112,5.240662719198361,4.780130293159611,4.76058631921824,201601
8,39.474324,-0.375151,23,1405357200.0,2014,7,14,19,Monday,18,0,19.3,8.0,0.0,25.7,76.0,1014.5,0.0,2.0,5.38878248974008,5.38807439824945,6.32243684992571,6.31203566121842,201602
106,39.476713,-0.341369,25,1404136800.0,2014,6,30,16,Monday,15,0,10.2,4.0,145.0,24.9,68.0,1003.0,0.0,18.0,10.4623703868882,10.463021791227801,9.07328990228013,9.09934853420195,201603
106,39.476713,-0.341369,25,1402840800.0,2014,6,15,16,Sunday,159,0,5.9,2.5,136.0,23.7,61.0,1000.0,0.0,10.0,10.473546478552699,10.4731843257692,7.9511400651465785,7.949511400651469,201604
7,39.474715,-0.37932,20,1406595600.0,2014,7,29,3,Tuesday,26,0,0.0,0.0,146.3,24.7,84.0,1008.2,0.0,17.0,5.23529727697513,5.23668384879725,4.83060921248143,4.87667161961367,201605
106,39.476713,-0.341369,25,1402282800.0,2014,6,9,5,Monday,4,0,,,,,,,,8.0,10.4852074391989,10.4853807861761,7.71021021021021,7.69532428355958,201606
110,39.48075,-0.336789,30,1405724400.0,2014,7,19,1,Saturday,120,0,12.9,8.0,67.5,24.6,81.0,1010.3,0.0,19.0,11.146705120531099,11.1475900337286,12.4725111441308,12.521545319465101,201607
7,39.474715,-0.37932,20,1402653600.0,2014,6,13,12,Friday,107,0,7.3,3.4,127.0,30.6,29.0,1005.0,0.0,2.0,5.2377311116183485,5.23880426721433,5.071661237785019,5.084690553745929,201608
110,39.48075,-0.336789,30,1405310400.0,2014,7,14,6,Monday,5,0,1.6,0.0,157.5,21.7,87.0,1013.4,0.0,10.0,11.1379914576717,11.1375704822905,11.616641901931601,11.632986627043099,201609
110,39.48075,-0.336789,30,1402808400.0,2014,6,15,7,Sunday,150,0,6.8,1.9,272.0,23.2,39.0,1001.0,0.0,7.0,11.1243809415381,11.123264284088302,8.034201954397389,8.04397394136808,201610
8,39.474324,-0.375151,23,1405537200.0,2014,7,16,21,Wednesday,68,0,20.9,12.9,67.5,25.1,78.0,1016.6,0.0,2.0,5.38974079126876,5.389852700491001,6.23625557206538,6.2659732540861794,201611
110,39.48075,-0.336789,30,1406138400.0,2014,7,23,20,Wednesday,67,0,27.4,14.5,67.5,26.2,70.0,1006.4,0.0,18.0,11.191325978801599,11.1918148889009,13.8573551263001,13.8410104011887,201612
106,39.476713,-0.341369,25,1406332800.0,2014,7,26,2,Saturday,121,0,6.4,1.6,22.5,24.7,86.0,1010.2,0.0,18.0,10.492829415570402,10.494421387376699,11.405646359584,11.44279346211,201613
110,39.48075,-0.336789,30,1406840400.0,2014,7,31,23,Thursday,94,0,17.7,9.7,67.5,25.3,79.0,1012.0,0.0,17.0,11.273612671911,11.2738604750695,14.670133729569097,14.7102526002972,201614
110,39.48075,-0.336789,30,1406372400.0,2014,7,26,13,Saturday,132,0,14.5,6.4,0.0,27.6,66.0,1011.9,0.0,13.0,11.210001616640598,11.2099989225299,13.766716196136699,13.738484398216901,201615
110,39.48075,-0.336789,30,1404698400.0,2014,7,7,4,Monday,3,0,17.7,9.7,67.5,23.3,87.0,1011.0,0.0,10.0,11.142549193013501,11.141957230480196,11.276252019386101,11.2700964630225,201616
